Word=. Pos=. O

Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word=does Pos=VBZ O
Word=n't Pos=RB O
Word=make Pos=VB O
Word=the Pos=DT I
Word=monitors Pos=NNS I
Word=. Pos=. O

Word=An Pos=DT I
Word=accelerating Pos=VBG I
Word=move Pos=NN I
Word=by Pos=IN O
Word=personal Pos=JJ I
Word=computer Pos=NN I
Word=manufacturers Pos=NNS I
Word=' Pos=POS I
Word=to Pos=TO O
Word=include Pos=VB O
Word=advanced Pos=VBD I
Word=graphics Pos=NNS I
Word=capabilities Pos=NNS I
Word=as Pos=IN O
Word=standard Pos=JJ I
Word=equipment Pos=NN I
Word=further Pos=JJ O
Word=dampened Pos=VBD O
Word=reseller Pos=JJR I
Word=purchases Pos=NNS I
Word=of Pos=IN O
Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word='s Pos=POS B
Word=equipment Pos=NN I
Word=. Pos=. O

Word=`` Pos=`` O
Word=The Pos=DT I
Word=other Pos=JJ I
Word=areas Pos=NNS I
Word=of Pos=IN O
Word=the Pos=DT I
Word=business Pos=NN I
Word=-- Pos=: O
Word=storage Pos=NN I
Word=and Pos=CC I
Word=microcomputers Pos=NNS I
Word=-- Pos=: O
Word=were Pos=VBD O
Word=very Pos=RB O
Word=good Pos=JJ O
Word=, Pos=, O
Word='' Pos='' O
Word=Mr. Pos=NNP I
Word=Johnson Pos=NNP I
Word=said Pos=VBD O
Word=. Pos=. O

Word=He Pos=PRP I
Word=said Pos=VBD O
Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word=has Pos=VBZ O
Word=reacted Pos=VBN O
Word=swiftly Pos=RB O
Word=to Pos=TO O
Word=the Pos=DT I
Word=movement Pos=NN I
Word=to Pos=TO O
Word=video Pos=NN I
Word=graphics Pos=NNS I
Word=array Pos=NN I
Word=, Pos=, I
Word=VGA Pos=NNP I
Word=, Pos=, I
Word=graphics Pos=NNS I
Word=technology Pos=NN I
Word=from Pos=IN O
Word=the Pos=DT O
Word=old Pos=JJ O
Word=enhanced Pos=VBN O
Word=graphics Pos=NNS O
Word=adapter Pos=NN O
Word=, Pos=, O
Word=EGA Pos=NNP I
Word=, Pos=, O
Word=which Pos=WDT I
Word=has Pos=VBZ O
Word=a Pos=DT I
Word=lower Pos=JJR I
Word=resolution Pos=NN I
Word=standard Pos=JJ I
Word=, Pos=, O
Word=technology Pos=NN O
Word=and Pos=CC O
Word=now Pos=RB O
Word=is Pos=VBZ O
Word=one Pos=CD I
Word=of Pos=IN O
Word=the Pos=DT I
Word=leading Pos=VBG I
Word=producers Pos=NNS I
Word=of Pos=IN O
Word=these Pos=DT I
Word=newer Pos=JJR I
Word=units Pos=NNS I
Word=. Pos=. O

Word=Other Pos=JJ I
Word=makers Pos=NNS I
Word=of Pos=IN O
Word=video Pos=NN I
Word=controller Pos=NN I
Word=equipment Pos=NN I
Word=also Pos=RB O
Word=were Pos=VBD O
Word=caught Pos=VBN O
Word=in Pos=IN O
Word=the Pos=DT I
Word=EGA-VGA Pos=JJ I
Word=shift Pos=NN I
Word=, Pos=, O
Word=he Pos=PRP I
Word=said Pos=VBD O
Word=, Pos=, O
Word=`` Pos=`` O
Word=but Pos=CC O
Word=we Pos=PRP I
Word=were Pos=VBD O
Word=able Pos=JJ O
Word=to Pos=TO O
Word=respond Pos=VB O
Word=much Pos=RB O
Word=more Pos=RBR O
Word=quickly Pos=RB O
Word=. Pos=. O
Word='' Pos='' O

Word=Still Pos=RB O
Word=, Pos=, O
Word=Mr. Pos=NNP I
Word=Johnson Pos=NNP I
Word=said Pos=VBD O
Word=, Pos=, O
Word=`` Pos=`` O
Word=our Pos=PRP$ I
Word=stock Pos=NN I
Word=is Pos=VBZ O
Word=grossly Pos=RB O
Word=undervalued Pos=VBN O
Word=. Pos=. O
Word='' Pos='' O

Word=He Pos=PRP I
Word=said Pos=VBD O
Word=the Pos=DT I
Word=company Pos=NN I
Word=has Pos=VBZ O
Word=cut Pos=VBN O
Word=operating Pos=VBG I
Word=expenses Pos=NNS I
Word=by Pos=IN O
Word=about Pos=IN I
Word=10 Pos=CD I
Word=% Pos=NN I
Word=over Pos=IN O
Word=the Pos=DT I
Word=last Pos=JJ I
Word=few Pos=JJ I
Word=quarters Pos=NNS I
Word=, Pos=, O
Word=while Pos=IN O
Word=maintaining Pos=VBG O
Word=research Pos=NN I
Word=and Pos=CC I
Word=development Pos=NN I
Word=at Pos=IN O
Word=about Pos=IN I
Word=8 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO I
Word=9 Pos=CD I
Word=% Pos=NN I
Word=of Pos=IN O
Word=sales Pos=NNS I
Word=. Pos=. O

Word=As Pos=IN O
Word=part Pos=NN I
Word=of Pos=IN O
Word=its Pos=PRP$ I
Word=reorganization Pos=NN I
Word=this Pos=DT B
Word=week Pos=NN I
Word=, Pos=, O
Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word=has Pos=VBZ O
Word=divided Pos=VBN O
Word=its Pos=PRP$ I
Word=business Pos=NN I
Word=into Pos=IN O
Word=two Pos=CD I
Word=segments Pos=NNS I
Word=-- Pos=: O
Word=storage Pos=NN I
Word=products Pos=NNS I
Word=, Pos=, O
Word=including Pos=VBG O
Word=controllers Pos=NNS I
Word=and Pos=CC O
Word=disk Pos=NN I
Word=drives Pos=NNS I
Word=; Pos=: O
Word=and Pos=CC O
Word=microcomputer Pos=NN I
Word=products Pos=NNS I
Word=, Pos=, O
Word=which Pos=WDT I
Word=include Pos=VBP O
Word=graphics Pos=NNS I
Word=, Pos=, I
Word=communications Pos=NNS I
Word=and Pos=CC I
Word=peripheral Pos=JJ I
Word=control Pos=NN I
Word=chips Pos=NNS I
Word=. Pos=. O

Word=Graphics Pos=NNP I
Word=, Pos=, I
Word=communications Pos=NNS I
Word=and Pos=CC I
Word=peripheral Pos=JJ I
Word=control Pos=NN I
Word=chips Pos=NNS I
Word=were Pos=VBD O
Word=combined Pos=VBN O
Word=because Pos=IN O
Word=, Pos=, O
Word=increasingly Pos=RB O
Word=, Pos=, O
Word=multiple Pos=JJ I
Word=functions Pos=NNS I
Word=are Pos=VBP O
Word=being Pos=VBG O
Word=governed Pos=VBN O
Word=by Pos=IN O
Word=a Pos=DT I
Word=single Pos=JJ I
Word=chip Pos=NN I
Word=. Pos=. O

Word=Storage Pos=NNP I
Word=, Pos=, O
Word=which Pos=WDT I
Word=includes Pos=VBZ O
Word=computer Pos=NN I
Word=controllers Pos=NNS I
Word=and Pos=CC O
Word=3.5-inch Pos=CD I
Word=disk Pos=NN I
Word=drives Pos=NNS I
Word=, Pos=, O
Word=represents Pos=VBZ O
Word=nearly Pos=RB I
Word=two-thirds Pos=NNS I
Word=of Pos=IN O
Word=the Pos=DT I
Word=company Pos=NN I
Word='s Pos=POS B
Word=business Pos=NN I
Word=. Pos=. O

Word=Disk Pos=NN I
Word=drives Pos=NNS I
Word=, Pos=, O
Word=which Pos=WDT I
Word=allow Pos=VBP O
Word=a Pos=DT I
Word=computer Pos=NN I
Word=to Pos=TO O
Word=access Pos=VB O
Word=its Pos=PRP$ I
Word=memory Pos=NN I
Word=, Pos=, O
Word=generated Pos=VBN O
Word=38 Pos=CD I
Word=% Pos=NN I
Word=more Pos=JJR O
Word=revenue Pos=NN O
Word=in Pos=IN O
Word=the Pos=DT I
Word=most Pos=RBS I
Word=recent Pos=JJ I
Word=period Pos=NN I
Word=compared Pos=VBN O
Word=with Pos=IN O
Word=the Pos=DT I
Word=fiscal Pos=JJ I
Word=first Pos=JJ I
Word=quarter Pos=NN I
Word=a Pos=DT B
Word=year Pos=NN I
Word=earlier Pos=RBR O
Word=. Pos=. O

Word=Computer Pos=NN I
Word=parts Pos=NNS I
Word=are Pos=VBP O
Word=getting Pos=VBG O
Word=ever Pos=RB O
Word=smaller Pos=JJR O
Word=, Pos=, O
Word=Mr. Pos=NNP I
Word=Johnson Pos=NNP I
Word=said Pos=VBD O
Word=, Pos=, O
Word=a Pos=DT I
Word=shrinking Pos=VBG I
Word=that Pos=WDT B
Word=has Pos=VBZ O
Word=propelled Pos=VBN O
Word=laptops Pos=NNS I
Word=into Pos=IN O
Word=position Pos=NN I
Word=as Pos=IN O
Word=the Pos=DT I
Word=fastest-growing Pos=JJ I
Word=segment Pos=NN I
Word=of Pos=IN O
Word=the Pos=DT I
Word=computer Pos=NN I
Word=business Pos=NN I
Word=. Pos=. O

Word=As Pos=IN O
Word=smaller Pos=JJR I
Word=and Pos=CC I
Word=more Pos=RBR I
Word=powerful Pos=JJ I
Word=computers Pos=NNS I
Word=continue Pos=VBP O
Word=to Pos=TO O
Word=be Pos=VB O
Word=the Pos=DT I
Word=focus Pos=NN I
Word=of Pos=IN O
Word=the Pos=DT I
Word=industry Pos=NN I
Word=, Pos=, O
Word=he Pos=PRP I
Word=said Pos=VBD O
Word=, Pos=, O
Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word=is Pos=VBZ O
Word=strengthening Pos=VBG O
Word=development Pos=NN I
Word=of Pos=IN O
Word=laptop Pos=NN I
Word=parts Pos=NNS I
Word=. Pos=. O

Word=Next Pos=JJ I
Word=year Pos=NN I
Word=Western Pos=NNP B
Word=Digital Pos=NNP I
Word=plans Pos=VBZ O
Word=to Pos=TO O
Word=consolidate Pos=VB O
Word=its Pos=PRP$ I
Word=operations Pos=NNS I
Word=from Pos=IN O
Word=11 Pos=CD I
Word=buildings Pos=NNS I
Word=in Pos=IN O
Word=Irvine Pos=NNP I
Word=into Pos=IN O
Word=two Pos=CD I
Word=buildings Pos=NNS I
Word=in Pos=IN O
Word=the Pos=DT I
Word=same Pos=JJ I
Word=city Pos=NN I
Word=a Pos=DT B
Word=new Pos=JJ I
Word=headquarters Pos=NN I
Word=and Pos=CC O
Word=, Pos=, O
Word=a Pos=DT I
Word=block Pos=NN I
Word=away Pos=RB O
Word=, Pos=, O
Word=a Pos=DT I
Word=modern Pos=JJ I
Word=$ Pos=$ I
Word=100 Pos=CD I
Word=million Pos=CD I
Word=silicon Pos=NN I
Word=wafer Pos=NN I
Word=fabrication Pos=NN I
Word=plant Pos=NN I
Word=. Pos=. O

Word=The Pos=DT I
Word=plan Pos=NN I
Word=will Pos=MD O
Word=help Pos=VB O
Word=the Pos=DT I
Word=company Pos=NN I
Word=in Pos=IN O
Word=its Pos=PRP$ I
Word=existing Pos=VBG I
Word=joint Pos=JJ I
Word=manufacturing Pos=NN I
Word=agreement Pos=NN I
Word=with Pos=IN O
Word=AT&T Pos=NNP I
Word=. Pos=. O

Word=About Pos=IN I
Word=half Pos=NN I
Word=of Pos=IN O
Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word='s Pos=POS B
Word=business Pos=NN I
Word=is Pos=VBZ O
Word=overseas Pos=JJ O
Word=, Pos=, O
Word=and Pos=CC O
Word=Mr. Pos=NNP I
Word=Johnson Pos=NNP I
Word=expects Pos=VBZ O
Word=that Pos=DT I
Word=proportion Pos=NN I
Word=to Pos=TO O
Word=continue Pos=VB O
Word=. Pos=. O

Word=Plans Pos=NNS I
Word=to Pos=TO O
Word=dissolve Pos=VB O
Word=many Pos=NN I
Word=of Pos=IN O
Word=the Pos=DT I
Word=trade Pos=NN I
Word=barriers Pos=NNS I
Word=within Pos=IN O
Word=Europe Pos=NNP I
Word=in Pos=IN O
Word=1992 Pos=CD I
Word=creates Pos=VBZ O
Word=significant Pos=JJ I
Word=opportunities Pos=NNS I
Word=for Pos=IN O
Word=the Pos=DT I
Word=company Pos=NN I
Word=, Pos=, O
Word=he Pos=PRP I
Word=said Pos=VBD O
Word=, Pos=, O
Word=particularly Pos=RB O
Word=since Pos=IN O
Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word=already Pos=RB O
Word=manufactures Pos=VBZ O
Word=there Pos=RB O
Word=. Pos=. O

Word=Capitalizing Pos=VBG O
Word=on Pos=IN O
Word=that Pos=DT I
Word=presence Pos=NN I
Word=, Pos=, O
Word=Western Pos=NNP I
Word=Digital Pos=NNP I
Word=is Pos=VBZ O
Word=launching Pos=VBG O
Word=a Pos=DT I
Word=major Pos=JJ I
Word=effort Pos=NN I
Word=to Pos=TO O
Word=develop Pos=VB O
Word=the Pos=DT I
Word=embryonic Pos=JJ I
Word=reseller Pos=JJR I
Word=market Pos=NN I
Word=in Pos=IN O
Word=Europe Pos=NNP I
Word=. Pos=. O

Word=Directors Pos=NNS I
Word=of Pos=IN O
Word=state-owned Pos=JJ I
Word=Banca Pos=NNP I
Word=Nazionale Pos=NNP I
Word=del Pos=NNP I
Word=Lavoro Pos=NNP I
Word=approved Pos=VBD O
Word=a Pos=DT I
Word=two-step Pos=JJ I
Word=capital-boosting Pos=JJ I
Word=transaction Pos=NN I
Word=and Pos=CC O
Word=a Pos=DT I
Word=change Pos=NN I
Word=in Pos=IN O
Word=the Pos=DT I
Word=bank Pos=NN I
Word='s Pos=POS B
Word=rules Pos=NNS I
Word=that Pos=WDT B
Word=will Pos=MD O
Word=help Pos=VB O
Word=it Pos=PRP I
Word=operate Pos=VB O
Word=more Pos=JJR O
Word=like Pos=IN O
Word=a Pos=DT I
Word=private-sector Pos=JJ I
Word=institution Pos=NN I
Word=. Pos=. O

Word=Until Pos=IN O
Word=now Pos=RB O
Word=, Pos=, O
Word=BNL Pos=NNP I
Word='s Pos=POS B
Word=top Pos=JJ I
Word=managers Pos=NNS I
Word=and Pos=CC O
Word=its Pos=PRP$ I
Word=directors Pos=NNS I
Word=have Pos=VBP O
Word=been Pos=VBN O
Word=appointed Pos=VBN O
Word=by Pos=IN O
Word=a Pos=DT I
Word=Treasury Pos=NNP I
Word=decree Pos=NN I
Word=. Pos=. O

Word=But Pos=CC O
Word=under Pos=IN O
Word=the Pos=DT I
Word=bank Pos=NN I
Word='s Pos=POS B
Word=proposed Pos=VBN I
Word=statutes Pos=NNS I
Word=, Pos=, O
Word=an Pos=DT I
Word=assembly Pos=NN I
Word=of Pos=IN O
Word=shareholders Pos=NNS I
Word=must Pos=MD O
Word=approve Pos=VB O
Word=board Pos=NN I
Word=members Pos=NNS I
Word=. Pos=. O

Word=The Pos=DT I
Word=bank Pos=NN I
Word='s Pos=POS B
Word=chairman Pos=NN I
Word=and Pos=CC I
Word=director Pos=NN I
Word=general Pos=JJ I
Word=, Pos=, O
Word=who Pos=WP I
Word=also Pos=RB O
Word=sit Pos=VB O
Word=on Pos=IN O
Word=the Pos=DT I
Word=board Pos=NN I
Word=, Pos=, O
Word=still Pos=RB O
Word=would Pos=MD O
Word=be Pos=VB O
Word=appointed Pos=VBN O
Word=by Pos=IN O
Word=the Pos=DT I
Word=Treasury Pos=NNP I
Word=. Pos=. O

Word=BNL Pos=NNP I
Word=, Pos=, O
Word=which Pos=WDT I
Word=is Pos=VBZ O
Word=controlled Pos=VBN O
Word=by Pos=IN O
Word=the Pos=DT I
Word=Italian Pos=NNP I
Word=Treasury Pos=NNP I
Word=, Pos=, O
Word=was Pos=VBD O
Word=rocked Pos=VBN O
Word=by Pos=IN O
Word=the Pos=DT I
Word=disclosure Pos=NN I
Word=last Pos=JJ B
Word=month Pos=NN I
Word=that Pos=IN O
Word=its Pos=PRP$ I
Word=Atlanta Pos=NNP I
Word=branch Pos=NN I
Word=extended Pos=VBN O
Word=more Pos=JJR I
Word=than Pos=IN I
Word=$ Pos=$ I
Word=3 Pos=CD I
Word=billion Pos=CD I
Word=in Pos=IN O
Word=unauthorized Pos=JJ I
Word=credits Pos=NNS I
Word=to Pos=TO O
Word=Iraq Pos=NNP I
Word=. Pos=. O

Word=The Pos=DT I
Word=ensuing Pos=VBG I
Word=scandal Pos=NN I
Word=, Pos=, O
Word=in Pos=IN O
Word=which Pos=WDT I
Word=the Pos=DT B
Word=bank Pos=NN I
Word='s Pos=POS B
Word=management Pos=NN I
Word=resigned Pos=VBD O
Word=, Pos=, O
Word=has Pos=VBZ O
Word=helped Pos=VBN O
Word=renew Pos=VB O
Word=calls Pos=VBZ I
Word=for Pos=IN O
Word=privatization Pos=NN I
Word=, Pos=, O
Word=or Pos=CC O
Word=at Pos=IN I
Word=least Pos=JJS I
Word=an Pos=DT I
Word=overhaul Pos=NN I
Word=, Pos=, O
Word=of Pos=IN O
Word=Italy Pos=NNP I
Word='s Pos=POS B
Word=banking Pos=NN I
Word=system Pos=NN I
Word=, Pos=, O
Word=which Pos=WDT I
Word=is Pos=VBZ O
Word=about Pos=IN I
Word=80 Pos=CD I
Word=% Pos=NN I
Word=state-controlled Pos=JJ O
Word=. Pos=. O

Word=In Pos=IN O
Word=a Pos=DT I
Word=related Pos=VBN I
Word=move Pos=NN I
Word=, Pos=, O
Word=the Pos=DT I
Word=bank Pos=NN I
Word=also Pos=RB O
Word=proposed Pos=VBD O
Word=that Pos=DT O
Word=board Pos=NN I
Word=representation Pos=NN I
Word=be Pos=VB O
Word=linked Pos=VBN O
Word=more Pos=RBR O
Word=closely Pos=RB O
Word=to Pos=TO O
Word=the Pos=DT I
Word=bank Pos=NN I
Word='s Pos=POS B
Word=new Pos=JJ I
Word=shareholding Pos=NN I
Word=structure Pos=NN I
Word=. Pos=. O

Word=BNL Pos=NNP I
Word=called Pos=VBD O
Word=a Pos=DT I
Word=shareholders Pos=NNS I
Word=' Pos=POS B
Word=assembly Pos=NN I
Word=meeting Pos=NN I
Word=in Pos=IN O
Word=December Pos=NNP I
Word=to Pos=TO O
Word=vote Pos=VB O
Word=on Pos=IN O
Word=the Pos=DT I
Word=proposals Pos=NNS I
Word=. Pos=. O

Word=BNL Pos=NNP I
Word=has Pos=VBZ O
Word=about Pos=IN I
Word=75,000 Pos=CD I
Word=nonvoting Pos=JJ I
Word=shares Pos=NNS I
Word=that Pos=WDT B
Word=are Pos=VBP O
Word=listed Pos=VBN O
Word=on Pos=IN O
Word=the Pos=DT I
Word=Milan Pos=NNP I
Word=Stock Pos=NNP I
Word=Exchange Pos=NNP I
Word=. Pos=. O

Word=The Pos=DT I
Word=shares Pos=NNS I
Word=were Pos=VBD O
Word=suspended Pos=VBN O
Word=from Pos=IN O
Word=trading Pos=NN I
Word=following Pos=VBG O
Word=disclosure Pos=NN I
Word=of Pos=IN O
Word=the Pos=DT I
Word=Atlanta Pos=NNP I
Word=scandal Pos=NN I
Word=; Pos=: O
Word=Consob Pos=NNP I
Word=, Pos=, O
Word=the Pos=DT I
Word=stock Pos=NN I
Word=exchange Pos=NN I
Word=regulatory Pos=JJ I
Word=body Pos=NN I
Word=, Pos=, O
Word=reportedly Pos=RB O
Word=will Pos=MD O
Word=decide Pos=VB O
Word=soon Pos=RB O
Word=whether Pos=IN O
Word=to Pos=TO O
Word=end Pos=VB O
Word=the Pos=DT I
Word=trading Pos=NN I
Word=suspension Pos=NN I
Word=. Pos=. O

Word=Switzerland Pos=NNP I
Word='s Pos=POS B
Word=wholesale Pos=JJ I
Word=price Pos=NN I
Word=index Pos=NN I
Word=increased Pos=VBN O
Word=0.3 Pos=CD I
Word=% Pos=NN I
Word=in Pos=IN O
Word=September Pos=NNP I
Word=from Pos=IN O
Word=August Pos=NNP I
Word=, Pos=, O
Word=and Pos=CC O
Word=was Pos=VBD O
Word=up Pos=IN O
Word=3.9 Pos=CD I
Word=% Pos=NN I
Word=from Pos=IN O
Word=a Pos=DT I
Word=year Pos=NN I
Word=ago Pos=RB O
Word=, Pos=, O
Word=marking Pos=VBG O
Word=the Pos=DT I
Word=first Pos=JJ I
Word=time Pos=NN I
Word=this Pos=DT B
Word=year Pos=NN I
Word=that Pos=IN O
Word=the Pos=DT I
Word=index Pos=NN I
Word=has Pos=VBZ O
Word=fallen Pos=VBN O
Word=below Pos=IN O
Word=4 Pos=CD I
Word=% Pos=NN I
Word=on Pos=IN O
Word=a Pos=DT I
Word=year-to-year Pos=JJ I
Word=basis Pos=NN I
Word=, Pos=, O
Word=the Pos=DT I
Word=government Pos=NN I
Word=reported Pos=VBD O
Word=. Pos=. O

Word=The Pos=DT I
Word=government Pos=NN I
Word=attributed Pos=VBD O
Word=the Pos=DT I
Word=0.3 Pos=CD I
Word=% Pos=NN I
Word=month-to-month Pos=JJ I
Word=rise Pos=NN I
Word=in Pos=IN O
Word=the Pos=DT I
Word=index Pos=NN I
Word=largely Pos=RB O
Word=to Pos=TO O
Word=higher Pos=JJR I
Word=energy Pos=NN I
Word=prices Pos=NNS I
Word=. Pos=. O

Word=In Pos=IN O
Word=August Pos=NNP I
Word=, Pos=, O
Word=the Pos=DT I
Word=index Pos=NN I
Word=was Pos=VBD O
Word=up Pos=IN O
Word=0.2 Pos=CD I
Word=% Pos=NN I
Word=from Pos=IN O
Word=the Pos=DT I
Word=previous Pos=JJ I
Word=month Pos=NN I
Word=, Pos=, O
Word=and Pos=CC O
Word=was Pos=VBD O
Word=up Pos=IN O
Word=4.5 Pos=CD I
Word=% Pos=NN I
Word=on Pos=IN O
Word=a Pos=DT I
Word=year-to-year Pos=JJ I
Word=basis Pos=NN I
Word=. Pos=. O

Word=The Pos=DT I
Word=wholesale Pos=JJ I
Word=price Pos=NN I
Word=index Pos=NN I
Word=, Pos=, O
Word=based Pos=VBN O
Word=on Pos=IN O
Word=1963 Pos=CD I
Word=as Pos=IN O
Word=100 Pos=CD I
Word=, Pos=, O
Word=was Pos=VBD O
Word=180.9 Pos=CD I
Word=in Pos=IN O
Word=September Pos=NNP I
Word=. Pos=. O

Word=American Pos=NNP I
Word=Express Pos=NNP I
Word=Co. Pos=NNP I
Word=posted Pos=VBD O
Word=a Pos=DT I
Word=21 Pos=CD I
Word=% Pos=NN I
Word=increase Pos=NN I
Word=in Pos=IN O
Word=third Pos=JJ I
Word=quarter Pos=NN I
Word=net Pos=JJ I
Word=income Pos=NN I
Word=despite Pos=IN O
Word=a Pos=DT I
Word=sharp Pos=JJ I
Word=rise Pos=NN I
Word=in Pos=IN O
Word=reserves Pos=NNS I
Word=for Pos=IN O
Word=Third Pos=NNP I
Word=World Pos=NNP I
Word=loans Pos=NNS I
Word=at Pos=IN O
Word=its Pos=PRP$ I
Word=banking Pos=NN I
Word=unit Pos=NN I
Word=. Pos=. O

Word=Aided Pos=VBN O
Word=by Pos=IN O
Word=a Pos=DT I
Word=sharp Pos=JJ I
Word=gain Pos=NN I
Word=in Pos=IN O
Word=its Pos=PRP$ I
Word=travel Pos=NN I
Word=business Pos=NN I
Word=, Pos=, O
Word=American Pos=NNP I
Word=Express Pos=NNP I
Word=said Pos=VBD O
Word=net Pos=NN I
Word=rose Pos=VBD O
Word=to Pos=TO O
Word=$ Pos=$ I
Word=331.8 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=77 Pos=CD I
Word=cents Pos=NNS I
Word=a Pos=DT B
Word=share Pos=NN I
Word=, Pos=, O
Word=from Pos=IN O
Word=$ Pos=$ I
Word=273.9 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=64 Pos=CD I
Word=cents Pos=NNS I
Word=a Pos=DT B
Word=share Pos=NN I
Word=. Pos=. O

Word=The Pos=DT I
Word=year-earlier Pos=JJ I
Word=figures Pos=NNS I
Word=included Pos=VBD O
Word=$ Pos=$ I
Word=9.9 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=or Pos=CC O
Word=three Pos=CD I
Word=cents Pos=NNS I
Word=a Pos=DT B
Word=share Pos=NN I
Word=, Pos=, O
Word=in Pos=IN O
Word=income Pos=NN I
Word=from Pos=IN O
Word=discontinued Pos=VBN I
Word=operations Pos=NNS I
Word=. Pos=. O

Word=Income Pos=NNP I
Word=from Pos=IN O
Word=continuing Pos=VBG I
Word=operations Pos=NNS I
Word=was Pos=VBD O
Word=up Pos=IN O
Word=26 Pos=CD I
Word=% Pos=NN I
Word=. Pos=. O

Word=Revenue Pos=NN I
Word=rose Pos=VBD O
Word=24 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=6.5 Pos=CD I
Word=billion Pos=CD I
Word=from Pos=IN O
Word=$ Pos=$ I
Word=5.23 Pos=CD I
Word=billion Pos=CD I
Word=. Pos=. O

Word=The Pos=DT I
Word=travel Pos=NN I
Word=, Pos=, I
Word=investment Pos=NN I
Word=services Pos=NNS I
Word=, Pos=, I
Word=insurance Pos=NN I
Word=and Pos=CC I
Word=banking Pos=NN I
Word=concern Pos=NN I
Word=added Pos=VBD O
Word=$ Pos=$ I
Word=110 Pos=CD I
Word=million Pos=CD I
Word=to Pos=TO O
Word=reserves Pos=NNS I
Word=for Pos=IN O
Word=credit Pos=NN I
Word=losses Pos=NNS I
Word=at Pos=IN O
Word=its Pos=PRP$ I
Word=American Pos=NNP I
Word=Express Pos=NNP I
Word=Bank Pos=NNP I
Word=unit Pos=NN I
Word=, Pos=, O
Word=boosting Pos=VBG O
Word=the Pos=DT I
Word=reserve Pos=NN I
Word=to Pos=TO O
Word=$ Pos=$ I
Word=507 Pos=CD I
Word=million Pos=CD I
Word=as Pos=IN O
Word=of Pos=IN O
Word=Sept. Pos=NNP I
Word=30 Pos=CD I
Word=. Pos=. O

Word=The Pos=DT I
Word=bank Pos=NN I
Word='s Pos=POS B
Word=Third Pos=NNP I
Word=World Pos=NNP I
Word=debt Pos=NN I
Word=portfolio Pos=NN I
Word=totals Pos=VBZ O
Word=$ Pos=$ I
Word=560 Pos=CD I
Word=million Pos=CD I
Word=, Pos=, O
Word=down Pos=RB O
Word=from Pos=IN O
Word=$ Pos=$ I
Word=2.2 Pos=CD I
Word=billion Pos=CD I
Word=at Pos=IN O
Word=the Pos=DT I
Word=end Pos=NN I
Word=of Pos=IN O
Word=1986 Pos=CD I
Word=. Pos=. O

Word=The Pos=DT I
Word=bank Pos=NN I
Word=charged Pos=VBN O
Word=off Pos=IN O
Word=$ Pos=$ I
Word=53 Pos=CD I
Word=million Pos=CD I
Word=in Pos=IN O
Word=loans Pos=NNS I
Word=during Pos=IN O
Word=the Pos=DT I
Word=quarter Pos=NN I
Word=. Pos=. O

Word=At Pos=IN O
Word=the Pos=DT I
Word=American Pos=NNP I
Word=Express Pos=NNP I
Word=Travel Pos=NNP I
Word=Related Pos=NNP I
Word=Services Pos=NNP I
Word=Co. Pos=NNP I
Word=unit Pos=NN I
Word=, Pos=, O
Word=net Pos=NN I
Word=rose Pos=VBD O
Word=17 Pos=CD I
Word=% Pos=NN I
Word=to Pos=TO O
Word=a Pos=DT I
Word=record Pos=NN I
Word=$ Pos=$ I
Word=240.8 Pos=CD I
Word=million Pos=CD I
Word=on Pos=IN O
Word=a Pos=DT I
Word=19 Pos=CD I
Word=% Pos=NN I
Word=revenue Pos=NN I
Word=increase Pos=NN I
Word=. Pos=. O

Word=The Pos=DT I
Word=figures Pos=NNS I
Word=exclude Pos=VBP O
Word=businesses Pos=NNS I
Word=now Pos=RB O
Word=organized Pos=VBN O
Word=as Pos=IN O
Word=American Pos=NNP I
Word=Express Pos=NNP I
Word=Information Pos=NNP I
Word=Services Pos=NNP I
Word=Co Pos=NNP I
Word=. Pos=. O

Word=American Pos=NNP I
Word=Express Pos=NNP I
Word=card Pos=NN I
Word=charge Pos=NN I
Word=volume Pos=NN I
Word=rose Pos=VBD O
Word=12 Pos=CD I
Word=% Pos=NN I
Word=. Pos=. O

Word=Travel Pos=NN I
Word=sales Pos=NNS I
Word=rose Pos=VBD O
Word=11 Pos=CD I
Word=% Pos=NN I
Word=, Pos=, O
Word=led Pos=VBN O
Word=by Pos=IN O
Word=gains Pos=NNS I
Word=in Pos=IN O
Word=the Pos=DT I
Word=U.S. Pos=NNP I
Word=. Pos=. O

Word=At Pos=IN O
Word=IDS Pos=NNP I
Word=Financial Pos=NNP I
Word=Services Pos=NNPS I
